gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2229287581	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS679352940	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Grindon Lough	England	PRESENT	200	e2e717bf-551a-4917-bdc9-4fa0f342c530	55.00359	-2.305798							2018-11-23	23	11	2018	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS679352940				CC_BY_4_0		obsr630795			2025-02-05T04:26:12.586Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2228591963	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS690626975	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Caerlaverock Wetlands Centre WWT	Scotland	PRESENT	120	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.974854	-3.47477							2018-12-26	26	12	2018	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS690626975				CC_BY_4_0		obsr795233			2025-02-05T04:27:14.762Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2219779844	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS703613701	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Arnside	England	PRESENT	65	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.20315	-2.835395							1968-07-28	28	7	1968	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS703613701				CC_BY_4_0		obsr192170			2025-02-05T04:28:26.861Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2219411417	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS701359441	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	WWT Caerlaverock Wetlands Centre	Scotland	PRESENT	30	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.976616	-3.478846							2001-11-09	9	11	2001	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS701359441				CC_BY_4_0		obsr805830			2025-02-05T04:28:14.922Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2216849294	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS664270573	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Port Carlisle	England	PRESENT	40	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.950256	-3.186162							2018-10-06	6	10	2018	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS664270573				CC_BY_4_0		obsr530663			2025-02-05T04:24:59.205Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2213647916	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS670658512	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	University of Cumbria--Fusehill Street Campus	England	PRESENT	5	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.890877	-2.922234							2018-10-26	26	10	2018	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS670658512				CC_BY_4_0		obsr1133150			2025-02-05T04:25:30.306Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2212951826	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS686633140	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Foulney Island	England	PRESENT	18	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.080498	-3.17333							2018-12-12	12	12	2018	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS686633140				CC_BY_4_0		obsr1147252			2025-02-05T04:26:51.347Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2212050437	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS659180311	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	1 Quayside, Port Carlisle, England, GB (54.949, -3.184)	England	PRESENT	52	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.9492	-3.18426							2018-09-21	21	9	2018	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS659180311				CC_BY_4_0		obsr1133150			2025-02-05T04:24:34.709Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2211000853	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS684174622	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Nith Estuary Flats	Scotland	PRESENT	20	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.97178	-3.51511							1987-04-08	8	4	1987	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS684174622				CC_BY_4_0		obsr243808			2025-02-05T04:26:36.433Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2203644164	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS659507645	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Stone Jetty, Morecambe	England	PRESENT	15	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.073566	-2.876937							2018-09-21	21	9	2018	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS659507645				CC_BY_4_0		obsr1147252			2025-02-05T04:24:36.191Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2199621003	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS654614334	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Leighton Moss RSPB Reserve	England	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.16412	-2.797098							2018-09-06	6	9	2018	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS654614334				CC_BY_4_0		obsr1133150			2025-02-05T04:24:13.398Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2199434328	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS659302410	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	WWT Caerlaverock Wetlands Centre	Scotland	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	54.976616	-3.478846							1992-11-05	5	11	1992	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS659302410				CC_BY_4_0		obsr949943			2025-02-05T01:18:04.423Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2199068820	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS671195298	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	River Eden in Linstock	England	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.91613	-2.889345							2018-10-28	28	10	2018	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS671195298				CC_BY_4_0		obsr1133150			2025-02-05T01:19:19.918Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2191811466	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS663799162	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Fusehill Street, England, GB (54.891, -2.921)	England	PRESENT	6	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.89124	-2.921439							2018-10-06	6	10	2018	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS663799162				CC_BY_4_0		obsr1133150			2025-02-05T04:24:56.299Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2188553721	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS633663551	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Stainforth, England, GB (54.14, -2.209)	England	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.139984	-2.209373							2018-06-23	23	6	2018	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS633663551				CC_BY_4_0		obsr990295			2025-02-05T01:15:11.472Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2187840947	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS659931761	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	39 Furze Street, England, GB (54.891, -2.921)	England	PRESENT	13	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.890923	-2.920607							2018-09-23	23	9	2018	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS659931761				CC_BY_4_0		obsr1133150			2025-02-05T01:18:08.015Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2181792277	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_COL:OBS652219612	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Bruthwate Viewpoint	England	PRESENT	5	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.906086	-2.615496							2018-08-28	28	8	2018	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD_COL	OBS652219612				CC_BY_4_0		obsr216870			2025-02-05T04:24:02.181Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2175411836	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS644379483	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	ingleborough	England	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.157463	-2.422196							1963-07-07	7	7	1963	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS644379483				CC_BY_4_0		obsr419506			2025-02-05T04:23:22.659Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2174339191	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS630803661	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Forest-in-Teesdale	England	PRESENT	50	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.66099	-2.20336							2016-02-28	28	2	2016	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS630803661				CC_BY_4_0		obsr1083505			2025-02-05T04:22:02.979Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2173170448	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS624453254	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Pennine Way, England, GB (54.99, -2.512)	England	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.990124	-2.511708							2018-05-27	27	5	2018	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS624453254				CC_BY_4_0		obsr508253			2025-02-05T01:14:02.400Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2171082684	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS627446376	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Cliff Gate Road, England, GB (54.36, -2.196)	England	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.35987	-2.195623							2018-05-30	30	5	2018	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS627446376				CC_BY_4_0		obsr558377			2025-02-05T04:21:42.610Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2171078027	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS627446517	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Pennine Way, England, GB (54.99, -2.512)	England	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.990124	-2.511708							2018-05-27	27	5	2018	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS627446517				CC_BY_4_0		obsr558377			2025-02-05T01:14:23.592Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2160019768	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS627448720	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Pennine Way, England, GB (54.99, -2.512)	England	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.990124	-2.511708							2018-05-27	27	5	2018	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS627448720				CC_BY_4_0		obsr532461			2025-02-05T04:21:42.602Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2160018663	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS627448561	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Cliff Gate Road, England, GB (54.36, -2.196)	England	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.35987	-2.195623							2018-05-30	30	5	2018	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS627448561				CC_BY_4_0		obsr532461			2025-02-05T04:21:42.619Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2158700400	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS626086466	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Cliff Gate Road, England, GB (54.36, -2.196)	England	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.35987	-2.195623							2018-05-30	30	5	2018	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS626086466				CC_BY_4_0		obsr508253			2025-02-05T04:21:34.832Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2150530334	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS618287643	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Grasmere	England	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.449753	-3.020704							2018-05-08	8	5	2018	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS618287643				CC_BY_4_0		obsr1058837			2025-02-05T04:20:55.940Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2145508292	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS646530759	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Southerness	Scotland	PRESENT	100	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.87383	-3.59904							1963-12-15	15	12	1963	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS646530759				CC_BY_4_0		obsr419506			2025-02-05T01:16:44.437Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2140023536	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS588683312	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	WWT Caerlaverock Wetlands Centre	Scotland	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	54.976616	-3.478846							2008-03-18	18	3	2008	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS588683312				CC_BY_4_0		obsr1020004			2025-02-05T01:10:03.175Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2135798049	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS584074810	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Southerness	Scotland	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	54.87383	-3.59904							1985-12-31	31	12	1985	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS584074810				CC_BY_4_0		obsr795233			2025-02-05T04:18:03.578Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2135797751	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS584074721	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Carsethorn	Scotland	PRESENT	50	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.92376	-3.576295							1984-12-20	20	12	1984	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS584074721				CC_BY_4_0		obsr795233			2025-02-05T04:18:03.590Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2135794748	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS584074535	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Caerlaverock Wetlands Centre WWT	Scotland	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	54.974854	-3.47477							1985-12-31	31	12	1985	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS584074535				CC_BY_4_0		obsr795233			2025-02-05T04:18:03.554Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2132949028	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS585180719	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Solway Coast	England	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	54.92976	-3.323669							2018-03-06	6	3	2018	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS585180719				CC_BY_4_0		obsr422887			2025-02-05T04:18:09.072Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2128796884	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS576327880	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Gretna	Scotland	PRESENT	1000	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.986702	-3.063297							2017-11-18	18	11	2017	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS576327880				CC_BY_4_0		obsr341315			2025-02-05T04:17:20.407Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2126028545	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS576339331	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Lochar Water	Scotland	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.9918	-3.439724							2002-09-15	15	9	2002	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS576339331				CC_BY_4_0		obsr341315			2025-02-05T04:17:20.488Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2125173860	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS572123787	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Langdon Beck	England	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.682335	-2.232134							1989-03-12	12	3	1989	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS572123787				CC_BY_4_0		obsr731665			2025-02-05T04:16:59.738Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2112566261	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS548881674	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	WWT Caerlaverock Wetlands Centre	Scotland	PRESENT	700	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.976616	-3.478846							2017-11-09	9	11	2017	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS548881674				CC_BY_4_0		obsr237462			2025-02-05T01:05:24.475Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2109268737	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS572365519	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	WWT Caerlaverock Wetlands Centre	Scotland	PRESENT	30	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.976616	-3.478846							2001-11-09	9	11	2001	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS572365519				CC_BY_4_0		obsr805592			2025-02-05T01:08:07.126Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
